Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
15.94027,S,15.94027,0.2734059,0.03646171,0.6200562,0.006717861,0,43.65819,8.046886,0.08695327,75.33544,99.5852,4.389096,-38.08937403,-38.08659,-0.4605173,288.5537852,287.3246,19.27066,84.74608,86.16296,9706.134,363.0115
15.95027,S,15.95027,0.2730498,0.03660777,0.6200754,0.006743733,0,43.65819,8.02527,0.08705074,75.33544,99.58502,4.389064,-38.07343836,-38.07066,-0.4599519,288.1742843,286.9439,19.26606,84.74016,86.1588,9709.003,363.2042
15.96027,S,15.96027,0.2726937,0.03675564,0.6200947,0.006770778,0,43.65819,8.003695,0.08716199,75.33544,99.58484,4.389031,-38.05753282,-38.05476,-0.459397,287.7949869,286.5634,19.26147,84.73422,86.15462,9711.868,363.3968
15.97027,S,15.97027,0.2723378,0.03690271,0.620114,0.006798157,0,43.65819,7.982158,0.08727598,75.33544,99.58465,4.388997,-38.04164732,-38.03888,-0.4588451,287.4157921,286.183,19.25688,84.72827,86.15044,9714.73,363.5894
15.98027,S,15.98027,0.271982,0.03705169,0.6201332,0.006825387,0,43.65819,7.960659,0.08738667,75.33544,99.58447,4.388963,-38.02579179,-38.02303,-0.458291,287.0368008,285.8028,19.2523,84.72231,86.14626,9717.589,363.782
15.99027,S,15.99027,0.2716264,0.03720089,0.6201525,0.00685297,0,43.65819,7.939203,0.08750037,75.33544,99.58427,4.388929,-38.0099763,-38.00722,-0.4577404,286.6579124,285.4227,19.24772,84.71633,86.14205,9720.443,363.9745
16.00027,S,16.00027,0.2712708,0.03735115,0.6201721,0.006880597,0,43.65819,7.917786,0.08761319,75.33544,99.58408,4.388895,-37.99418081,-37.99143,-0.4571894,286.2792272,285.0428,19.24315,84.71034,86.13784,9723.294,364.1669
16.01027,S,16.01027,0.2709154,0.03750175,0.6201916,0.006908419,0,43.65819,7.896414,0.08772699,75.33544,99.58389,4.38886,-37.97842535,-37.97568,-0.4566405,285.9006449,284.663,19.23858,84.70434,86.13361,9726.141,364.3593
16.02027,S,16.02027,0.2705601,0.03765349,0.6202111,0.006936303,0,43.65819,7.875076,0.08784015,75.33544,99.5837,4.388825,-37.96268988,-37.95995,-0.4560912,285.522266,284.2834,19.23402,84.69832,86.12939,9728.983,364.5517
16.03027,S,16.03027,0.2702051,0.03780756,0.6202306,0.006964399,0,43.65819,7.853781,0.08795443,75.33544,99.58351,4.388791,-37.94699443,-37.94426,-0.4555432,285.1439908,283.9039,19.22947,84.69229,86.12514,9731.822,364.744
16.04027,S,16.04027,0.26985,0.03796135,0.62025,0.006992928,0,43.65819,7.832521,0.08807273,75.33544,99.58331,4.388755,-37.93130904,-37.92858,-0.4549996,284.7659182,283.5246,19.22492,84.68625,86.1209,9734.657,364.9362
16.05027,S,16.05027,0.2694952,0.03810903,0.6202696,0.007021406,0,43.65819,7.811304,0.08818887,75.33544,99.58312,4.388721,-37.91566362,-37.91294,-0.4544542,284.388049,283.1455,19.22038,84.68018,86.11662,9737.488,365.1285
16.06027,S,16.06027,0.2691406,0.03825747,0.6202891,0.007048751,0,43.65819,7.790132,0.08828932,75.33544,99.58293,4.388686,-37.9000581,-37.89734,-0.4538993,284.0102826,282.7665,19.21584,84.6741,86.11236,9740.316,365.3206
16.07027,S,16.07027,0.268786,0.03840767,0.620309,0.007076236,0,43.65819,7.768997,0.08839013,75.33544,99.58274,4.388651,-37.88447257,-37.88176,-0.4533443,283.6327197,282.3877,19.21131,84.66801,86.10807,9743.141,365.5128
16.08027,S,16.08027,0.2684316,0.03855855,0.6203286,0.007104049,0,43.65819,7.747901,0.08849353,75.33544,99.58255,4.388617,-37.86891708,-37.86621,-0.4527921,283.2552597,282.009,19.20678,84.6619,86.10378,9745.961,365.7049
16.09027,S,16.09027,0.2680773,0.0387109,0.6203483,0.007131987,0,43.65819,7.726842,0.08859707,75.33544,99.58236,4.388582,-37.85339159,-37.85069,-0.4522408,282.8780031,281.6305,19.20226,84.65578,86.09947,9748.777,365.8969
16.10027,S,16.10027,0.2677232,0.03886441,0.6203681,0.007160199,0,43.65819,7.70583,0.08870258,75.33544,99.58217,4.388548,-37.83789614,-37.8352,-0.4516917,282.5008497,281.2521,19.19774,84.64965,86.09515,9751.59,366.0889
16.11027,S,16.11027,0.2673692,0.03901911,0.6203879,0.007188625,0,43.65819,7.684852,0.08880927,75.33544,99.58197,4.388512,-37.82242071,-37.81973,-0.4511442,282.1238995,280.8739,19.19323,84.6435,86.09083,9754.398,366.2809
16.12027,S,16.12027,0.2670153,0.03917565,0.6204076,0.007217272,0,43.65819,7.663915,0.08891717,75.33544,99.58178,4.388477,-37.8069853,-37.8043,-0.4505987,281.7470525,280.4958,19.18872,84.63734,86.08649,9757.203,366.4727
16.13027,S,16.13027,0.2666615,0.0393329,0.6204275,0.007246259,0,43.65819,7.643015,0.08902781,75.33544,99.58158,4.388442,-37.79156992,-37.78889,-0.4500548,281.3704087,280.1179,19.18422,84.63116,86.08215,9760.004,366.6646
16.14027,S,16.14027,0.266308,0.03949149,0.6204473,0.007275379,0,43.65819,7.622156,0.0891385,75.33544,99.58138,4.388404,-37.77619455,-37.77352,-0.4495126,280.9938681,279.7401,19.17972,84.62498,86.07779,9762.802,366.8564
16.15027,S,16.15027,0.2659545,0.03965246,0.6204674,0.007304749,0,43.65819,7.601336,0.08925083,75.33544,99.58118,4.388368,-37.76083921,-37.75817,-0.448972,280.617531,279.3625,19.17523,84.61877,86.07343,9765.596,367.0482
16.16027,S,16.16027,0.2656011,0.03981644,0.6204875,0.007334558,0,43.65819,7.580559,0.08936695,75.33544,99.58097,4.388331,-37.7455239,-37.74286,-0.4484346,280.2412978,278.985,19.17075,84.61256,86.06904,9768.386,367.24
16.17027,S,16.17027,0.2652479,0.03997976,0.6205073,0.007364925,0,43.65819,7.559815,0.08948831,75.33544,99.58076,4.388294,-37.73022866,-37.72757,-0.4479024,279.8652672,278.6077,19.16627,84.60633,86.06465,9771.172,367.4316
16.18027,S,16.18027,0.2648948,0.04013857,0.6205274,0.007395171,0,43.65819,7.539117,0.0896067,75.33544,99.58056,4.388257,-37.71496339,-37.71231,-0.447368,279.4894402,278.2306,19.1618,84.60008,86.06025,9773.954,367.6233
16.19028,S,16.19028,0.264542,0.04029821,0.6205474,0.007424582,0,43.65819,7.518454,0.08971336,75.33544,99.58035,4.388219,-37.69971804,-37.69707,-0.4468264,279.1137162,277.8536,19.15733,84.59382,86.05583,9776.732,367.8149
16.20028,S,16.20028,0.2641892,0.04046028,0.6205675,0.007454146,0,43.65819,7.497832,0.08982045,75.33544,99.58015,4.388183,-37.6845127,-37.68187,-0.4462855,278.7381958,277.4768,19.15287,84.58754,86.05141,9779.507,368.0064
16.21028,S,16.21028,0.2638366,0.04062426,0.6205877,0.007484159,0,43.65819,7.477252,0.08993139,75.33544,99.57995,4.388146,-37.6693374,-37.6667,-0.4457479,278.3627785,277.1001,19.14841,84.58125,86.04698,9782.278,368.1979
16.22028,S,16.22028,0.2634841,0.04078977,0.6206079,0.007514529,0,43.65819,7.456708,0.09004509,75.33544,99.57973,4.388107,-37.65419213,-37.65156,-0.445213,277.9875648,276.7236,19.14396,84.57494,86.04253,9785.046,368.3894
16.23028,S,16.23028,0.2631317,0.04095693,0.6206279,0.007545182,0,43.65819,7.436205,0.09016061,75.33544,99.57953,4.38807,-37.63906689,-37.63644,-0.4446806,277.6124539,276.3472,19.13951,84.56863,86.03809,9787.81,368.5808
16.24028,S,16.24028,0.2627795,0.04111966,0.6206483,0.00757614,0,43.65819,7.415738,0.09027823,75.33544,99.57932,4.388031,-37.62398168,-37.62136,-0.44415,277.237547,275.971,19.13507,84.56229,86.03362,9790.569,368.7722
16.25028,S,16.25028,0.2624274,0.04128415,0.6206685,0.007606281,0,43.65819,7.395309,0.09038447,75.33544,99.57911,4.387994,-37.60891638,-37.6063,-0.4436117,276.8627431,275.5949,19.13063,84.55594,86.02914,9793.325,368.9635
16.26028,S,16.26028,0.2620754,0.04145098,0.6206889,0.007636744,0,43.65819,7.374922,0.09049314,75.33544,99.5789,4.387957,-37.5938811,-37.59127,-0.4430757,276.4881427,275.219,19.1262,84.54958,86.02465,9796.077,369.1548
16.27028,S,16.27028,0.2617236,0.04161983,0.6207092,0.007667641,0,43.65819,7.354572,0.09060533,75.33544,99.57869,4.387918,-37.57887588,-37.57627,-0.4425439,276.1136456,274.8432,19.12177,84.54319,86.02016,9798.825,369.346
16.28028,S,16.28028,0.2613719,0.04179075,0.6207296,0.007698915,0,43.65819,7.334262,0.09072044,75.33544,99.57848,4.387879,-37.56389068,-37.56129,-0.4420138,275.739352,274.4676,19.11735,84.5368,86.01564,9801.57,369.5372
16.29028,S,16.29028,0.2610204,0.0419638,0.6207501,0.007730572,0,43.65819,7.313987,0.09083842,75.33544,99.57825,4.387839,-37.54894552,-37.54635,-0.4414873,275.3651617,274.0921,19.11293,84.5304,86.01112,9804.312,369.7284
16.30028,S,16.30028,0.260669,0.04213258,0.6207705,0.007762623,0,43.65819,7.293752,0.09095947,75.33544,99.57804,4.387801,-37.53402039,-37.53143,-0.4409633,274.9911751,273.7168,19.10852,84.52396,86.00659,9807.049,369.9195
16.31028,S,16.31028,0.2603177,0.04230519,0.620791,0.007793884,0,43.65819,7.27356,0.09106967,75.33544,99.57782,4.387761,-37.51912517,-37.51654,-0.4404318,274.6172926,273.3416,19.10412,84.51752,86.00204,9809.782,370.1106
16.32028,S,16.32028,0.2599665,0.04247848,0.6208115,0.007825855,0,43.65819,7.253398,0.09118659,75.33544,99.57761,4.387722,-37.50426003,-37.50168,-0.4399064,274.2436128,272.9666,19.09972,84.51107,85.99748,9812.512,370.3016
16.33028,S,16.33028,0.2596155,0.04265634,0.620832,0.007857953,0,43.65819,7.233283,0.09130335,75.33544,99.57738,4.387682,-37.4894349,-37.48686,-0.4393816,273.8700371,272.5917,19.09533,84.5046,85.99291,9815.237,370.4926
16.34028,S,16.34028,0.2592646,0.04282794,0.6208526,0.007890897,0,43.65819,7.2132,0.09142835,75.33544,99.57716,4.38764,-37.47461984,-37.47205,-0.4388633,273.4966644,272.217,19.09094,84.49812,85.98834,9817.96,370.6835
16.35028,S,16.35028,0.2589139,0.04300382,0.6208734,0.007922682,0,43.65819,7.193161,0.09153826,75.33544,99.57694,4.387602,-37.45984466,-37.45728,-0.4383346,273.1233956,271.8424,19.08656,84.49162,85.98375,9820.679,370.8744
16.36028,S,16.36028,0.2585632,0.04318099,0.620894,0.00795526,0,43.65819,7.173152,0.09165577,75.33544,99.57672,4.387562,-37.44508956,-37.44253,-0.4378118,272.7503298,271.468,19.08218,84.4851,85.97915,9823.394,371.0652
16.37028,S,16.37028,0.2582128,0.04336235,0.6209146,0.007988079,0,43.65819,7.15319,0.09177442,75.33544,99.57649,4.38752,-37.43036448,-37.42781,-0.4372912,272.3773682,271.0937,19.07781,84.47857,85.97453,9826.104,371.256
16.38028,S,16.38028,0.2578624,0.04353913,0.6209354,0.008021671,0,43.65819,7.133261,0.09190026,75.33544,99.57626,4.387479,-37.41566946,-37.41312,-0.436776,272.0045099,270.7195,19.07344,84.47202,85.9699,9828.812,371.4468
16.39028,S,16.39028,0.2575121,0.04371958,0.6209563,0.008054417,0,43.65819,7.113369,0.09201477,75.33544,99.57603,4.387437,-37.40099437,-37.39845,-0.4362537,271.6318553,270.3455,19.06908,84.46545,85.96526,9831.515,371.6375
16.40028,S,16.40028,0.257162,0.04390239,0.620977,0.008087844,0,43.65819,7.093514,0.0921354,75.33544,99.57581,4.387396,-37.38635933,-37.38382,-0.4357362,271.259304,269.9716,19.06472,84.45888,85.96062,9834.215,371.8282
16.41028,S,16.41028,0.256812,0.04408775,0.6209978,0.008121708,0,43.65819,7.073697,0.09225941,75.33544,99.57558,4.387355,-37.37174432,-37.36921,-0.4352213,270.8869565,269.5979,19.06037,84.45229,85.95596,9836.911,372.0188
16.42028,S,16.42028,0.2564622,0.04426788,0.6210188,0.008156043,0,43.65819,7.053919,0.09238705,75.33544,99.57534,4.387312,-37.35715936,-37.35463,-0.4347106,270.514812,269.2244,19.05602,84.44567,85.95129,9839.604,372.2094
16.43028,S,16.43028,0.2561125,0.04445215,0.6210397,0.008189413,0,43.65819,7.034181,0.09250209,75.33544,99.57511,4.38727,-37.3426043,-37.34008,-0.4341905,270.1427716,268.851,19.05168,84.43905,85.94661,9842.292,372.3999
16.44028,S,16.44028,0.255763,0.04463814,0.6210607,0.008223548,0,43.65819,7.01448,0.09262416,75.33544,99.57488,4.387229,-37.32806931,-37.32555,-0.4336768,269.7709343,268.4778,19.04734,84.43241,85.94192,9844.977,372.5904
16.45028,S,16.45028,0.2554136,0.04482259,0.6210816,0.008258003,0,43.65819,6.994821,0.09274814,75.33544,99.57465,4.387186,-37.31356434,-37.31105,-0.433165,269.3992012,268.1047,19.04301,84.42575,85.9372,9847.657,372.7809
16.46028,S,16.46028,0.2550643,0.04500743,0.6211028,0.008292173,0,43.65819,6.975198,0.09286729,75.33544,99.57441,4.387144,-37.29909935,-37.29659,-0.4326509,269.0276709,267.7318,19.03868,84.41908,85.93249,9850.335,372.9713
16.47028,S,16.47028,0.2547151,0.04519849,0.6211237,0.008326415,0,43.65819,6.955608,0.09298545,75.33544,99.57417,4.387101,-37.28465435,-37.28215,-0.4321356,268.6562452,267.359,19.03436,84.41239,85.92776,9853.009,373.1616
16.48028,S,16.48028,0.2543661,0.04538578,0.6211449,0.008361812,0,43.65819,6.936058,0.09311482,75.33544,99.57393,4.387056,-37.27022946,-37.26773,-0.43163,268.2849227,266.9863,19.03004,84.40568,85.923,9855.679,373.3519
16.49028,S,16.49028,0.2540172,0.04557606,0.6211659,0.008396509,0,43.65819,6.916543,0.09323478,75.33544,99.57369,4.387013,-37.2558445,-37.25335,-0.4311181,267.9138041,266.6138,19.02573,84.39896,85.91825,9858.345,373.5422
16.50028,S,16.50028,0.2536684,0.04576309,0.6211872,0.00843176,0,43.65819,6.897069,0.09335908,75.33544,99.57346,4.386971,-37.24147958,-37.23899,-0.4306098,267.542789,266.2414,19.02142,84.39222,85.91349,9861.007,373.7325
16.51028,S,16.51028,0.2533198,0.04595556,0.6212084,0.00846641,0,43.65819,6.877629,0.09347504,75.33544,99.57322,4.386928,-37.2271446,-37.22466,-0.4300961,267.1718784,265.8691,19.01712,84.38547,85.90871,9863.665,373.9226
16.52028,S,16.52028,0.2529712,0.04615184,0.6212295,0.008502068,0,43.65819,6.858222,0.09360047,75.33544,99.57298,4.386884,-37.2128297,-37.21035,-0.4295897,266.8011717,265.497,19.01283,84.37869,85.90392,9866.32,374.1128
16.53028,S,16.53028,0.2526228,0.04634271,0.6212509,0.008538433,0,43.65819,6.838858,0.09373195,75.33544,99.57272,4.386838,-37.19854487,-37.19607,-0.4290883,266.4306677,265.1251,19.00854,84.3719,85.89911,9868.972,374.3029
16.54028,S,16.54028,0.2522745,0.04653717,0.6212723,0.008573797,0,43.65819,6.81953,0.09385066,75.33544,99.57248,4.386794,-37.18428994,-37.18182,-0.428579,266.0602675,264.7533,19.00425,84.3651,85.89429,9871.619,374.493
16.55028,S,16.55028,0.2519264,0.04673756,0.6212937,0.008609825,0,43.65819,6.800242,0.09397493,75.33544,99.57224,4.38675,-37.17006507,-37.1676,-0.4280739,265.6899717,264.3816,18.99997,84.35828,85.88947,9874.263,374.683
16.56028,S,16.56028,0.2515784,0.04693248,0.6213151,0.008646954,0,43.65819,6.780987,0.09410949,75.33544,99.57198,4.386703,-37.15586029,-37.1534,-0.427577,265.3198788,264.0101,18.99569,84.35145,85.88462,9876.902,374.873
16.57028,S,16.57028,0.2512305,0.04713387,0.6213365,0.008683068,0,43.65819,6.761771,0.09423118,75.33544,99.57173,4.386659,-37.14169541,-37.13924,-0.4270715,264.9498907,263.6387,18.99142,84.3446,85.87978,9879.539,375.0629
16.58028,S,16.58028,0.2508827,0.0473322,0.6213579,0.008720383,0,43.65819,6.742587,0.09436418,75.33544,99.57148,4.386613,-37.12755063,-37.1251,-0.4265741,264.5801063,263.2675,18.98716,84.33773,85.8749,9882.172,375.2528
16.59028,S,16.59028,0.2505352,0.04753443,0.6213794,0.008757129,0,43.65819,6.723447,0.09448925,75.33544,99.57123,4.386568,-37.1134258,-37.11098,-0.4260727,264.2104257,262.8964,18.9829,84.33084,85.87003,9884.801,375.4426
16.60028,S,16.60028,0.2501877,0.04773569,0.621401,0.008794601,0,43.65819,6.704337,0.09462029,75.33544,99.57097,4.386521,-37.09933102,-37.09689,-0.4255755,263.8408493,262.5254,18.97865,84.32394,85.86513,9887.426,375.6324
16.61028,S,16.61028,0.2498402,0.04793901,0.6214306,0.008831887,0,43.65819,6.685352,0.0947476,75.33544,99.57071,4.386474,-37.08532628,-37.08289,-0.4250815,263.4714763,262.1546,18.9744,84.31702,85.86022,9890.047,375.8222
16.62029,S,16.62029,0.249493,0.04813984,0.6214697,0.008869545,0,43.65819,6.666504,0.09487709,75.33544,99.57046,4.386428,-37.07143161,-37.069,-0.4245946,263.1022068,261.7839,18.97015,84.31008,85.85531,9892.665,376.0119
16.63029,S,16.63029,0.2491458,0.04834514,0.6215087,0.008906743,0,43.65819,6.647694,0.09499998,75.33544,99.5702,4.386381,-37.0575569,-37.05513,-0.4241035,262.7331414,261.4134,18.96591,84.30312,85.85038,9895.279,376.2016
16.64029,S,16.64029,0.2487989,0.04854744,0.6215478,0.008944772,0,43.65819,6.628918,0.0951298,75.33544,99.56994,4.386334,-37.04371224,-37.04129,-0.4236177,262.3641795,261.043,18.96167,84.29615,85.84544,9897.89,376.3912
16.65029,S,16.65029,0.248452,0.04875634,0.621587,0.008982241,0,43.65819,6.610175,0.09525194,75.33544,99.56968,4.386287,-37.02988754,-37.02747,-0.4231274,261.9953223,260.6727,18.95744,84.28916,85.84048,9900.496,376.5808
16.66029,S,16.66029,0.2481052,0.04896076,0.6216261,0.009020938,0,43.65819,6.591468,0.09538531,75.33544,99.56942,4.38624,-37.01608294,-37.01367,-0.4226454,261.6266684,260.3026,18.95321,84.28216,85.83551,9903.099,376.7704
16.67029,S,16.67029,0.2477586,0.04917219,0.6216654,0.009058802,0,43.65819,6.5728,0.09550808,75.33544,99.56916,4.386193,-37.00230826,-36.9999,-0.422157,261.2581189,259.9326,18.94899,84.27514,85.83054,9905.698,376.9599
16.68029,S,16.68029,0.2474121,0.04938061,0.6217046,0.009097968,0,43.65819,6.554161,0.09564266,75.33544,99.56889,4.386145,-36.98856368,-36.98616,-0.4216771,260.8896732,259.5627,18.94477,84.2681,85.82554,9908.294,377.1494
16.69029,S,16.69029,0.2470657,0.04959416,0.6217439,0.009136574,0,43.65819,6.535558,0.09576959,75.33544,99.56863,4.386097,-36.97484904,-36.97245,-0.4211922,260.5214315,259.193,18.94056,84.26104,85.82053,9910.886,377.3388
16.70029,S,16.70029,0.2467194,0.0498055,0.6217831,0.009176132,0,43.65819,6.516992,0.09590464,75.33544,99.56835,4.386047,-36.96115449,-36.95876,-0.4207141,260.1532937,258.8234,18.93635,84.25396,85.81551,9913.474,377.5282
16.71029,S,16.71029,0.2463733,0.05002388,0.6218225,0.009215281,0,43.65819,6.498458,0.09603351,75.33544,99.56808,4.385999,-36.94747989,-36.94509,-0.4202319,259.7852605,258.4539,18.93215,84.24687,85.81048,9916.059,377.7175
16.72029,S,16.72029,0.2460272,0.05023773,0.6218619,0.009255737,0,43.65819,6.479957,0.09617418,75.33544,99.56781,4.385949,-36.93383539,-36.93145,-0.4197589,259.4174306,258.0846,18.92795,84.23976,85.80544,9918.64,377.9068
16.73029,S,16.73029,0.2456813,0.05045878,0.6219013,0.009295354,0,43.65819,6.461496,0.09630427,75.33544,99.56754,4.385899,-36.92022082,-36.91784,-0.419279,259.0497054,257.7154,18.92376,84.23264,85.80037,9921.217,378.0961
16.74029,S,16.74029,0.2453355,0.05067788,0.6219407,0.009336303,0,43.65819,6.443065,0.09644618,75.33544,99.56726,4.385849,-36.90661635,-36.90424,-0.4188082,258.6820841,257.3463,18.91957,84.22549,85.7953,9923.79,378.2853
16.75029,S,16.75029,0.2449898,0.05090253,0.6219801,0.009376894,0,43.65819,6.424673,0.09658259,75.33544,99.56698,4.385798,-36.89305184,-36.89068,-0.418334,258.3146668,256.9774,18.91539,84.21834,85.79021,9926.359,378.4745
16.76029,S,16.76029,0.2446443,0.05112427,0.6220196,0.009418512,0,43.65819,6.406312,0.09672758,75.33544,99.5667,4.385747,-36.87950742,-36.87714,-0.4178668,257.9473533,256.6086,18.91121,84.21116,85.7851,9928.926,378.6636
16.77029,S,16.77029,0.2442988,0.0513457,0.6220592,0.009459592,0,43.65819,6.387986,0.09686515,75.33544,99.56641,4.385696,-36.86599293,-36.86363,-0.4173945,257.5802443,256.24,18.90704,84.20396,85.78,9931.488,378.8527
16.78029,S,16.78029,0.2439536,0.05157153,0.6220987,0.009500615,0,43.65819,6.369698,0.09700023,75.33544,99.56613,4.385645,-36.85249843,-36.85014,-0.4169207,257.2132391,255.8715,18.90287,84.19675,85.77486,9934.047,379.0418
16.79029,S,16.79029,0.2436084,0.0517985,0.6221383,0.009542454,0,43.65819,6.351443,0.09714169,75.33544,99.56585,4.385594,-36.839034,-36.83668,-0.4164527,256.8463386,255.5031,18.89871,84.18951,85.76972,9936.602,379.2308
16.80029,S,16.80029,0.2432633,0.05202145,0.622178,0.009584506,0,43.65819,6.33322,0.09728341,75.33544,99.56556,4.385541,-36.82559958,-36.82325,-0.4159853,256.4796415,255.1349,18.89455,84.18226,85.76457,9939.153,379.4197
16.81029,S,16.81029,0.2429184,0.05225217,0.6222176,0.009625812,0,43.65819,6.315034,0.09741557,75.33544,99.56528,4.38549,-36.81217508,-36.80983,-0.415511,256.1130492,254.7668,18.8904,84.175,85.75941,9941.701,379.6087
16.82029,S,16.82029,0.2425736,0.05248145,0.6222573,0.009668561,0,43.65819,6.296883,0.09756042,75.33544,99.56498,4.385437,-36.7987907,-36.79645,-0.4150471,255.7465608,254.3988,18.88625,84.1677,85.75422,9944.245,379.7975
16.83029,S,16.83029,0.2422289,0.05270724,0.622297,0.009711039,0,43.65819,6.278761,0.09770056,75.33544,99.56469,4.385384,-36.78541628,-36.78308,-0.4145801,255.3802758,254.031,18.8821,84.16039,85.74903,9946.785,379.9864
16.84029,S,16.84029,0.2418844,0.05294145,0.6223368,0.009752873,0,43.65819,6.260679,0.09783228,75.33544,99.56441,4.385333,-36.7720818,-36.76975,-0.4141073,255.0140958,253.6633,18.87796,84.15308,85.74382,9949.322,380.1752
16.85029,S,16.85029,0.2415399,0.05317401,0.6223766,0.00979627,0,43.65819,6.242628,0.09797769,75.33544,99.56411,4.385279,-36.75876744,-36.75644,-0.4136454,254.6480195,253.2957,18.87382,84.14573,85.73859,9951.855,380.364
16.86029,S,16.86029,0.2411955,0.05340584,0.6224164,0.00983936,0,43.65819,6.224613,0.09811813,75.33544,99.56381,4.385225,-36.74548305,-36.74316,-0.4131805,254.2821479,252.9283,18.86969,84.13837,85.73336,9954.385,380.5527
16.87029,S,16.87029,0.2408514,0.05364341,0.6224563,0.009882315,0,43.65819,6.206634,0.09825522,75.33544,99.56352,4.385173,-36.73221864,-36.7299,-0.4127132,253.9163801,252.561,18.86556,84.13099,85.72811,9956.91,380.7414
16.88029,S,16.88029,0.2405073,0.05388247,0.6224962,0.009926337,0,43.65819,6.188683,0.09840084,75.33544,99.56322,4.385118,-36.71897431,-36.71666,-0.412253,253.5507173,252.1938,18.86144,84.1236,85.72284,9959.432,380.93
16.89029,S,16.89029,0.2401633,0.05411845,0.6225361,0.009970633,0,43.65819,6.170771,0.09854729,75.33544,99.56291,4.385062,-36.70575999,-36.70345,-0.4117942,253.185258,251.8268,18.85732,84.11618,85.71756,9961.95,381.1186
